gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000004846,ABCB5,23.75039733124473,-0.03471892827124878,0.22128242514908503,-0.15689871551189633,0.8753246721939824,0.9240045288332027
ENSG00000004848,ARX,155.09392642616078,-0.3601117756621814,0.3049239181484496,-1.1809889425822742,0.2376071159693396,0.39182548405220685
ENSG00000004864,SLC25A13,2348.4115297753006,0.026761333475448214,0.05751305792999023,0.4653088261803846,0.6417103150593693,0.7631635804442763
ENSG00000004866,ST7,2330.1224546181415,-0.06619075287226928,0.05470653466876558,-1.2099240661657291,0.22630803158091917,0.37912889137331146
ENSG00000004897,CDC27,2473.490676979042,-0.011879379483136571,0.051383216051797555,-0.23119182480056133,0.8171657808495054,0.8849570053531625
ENSG00000004939,SLC4A1,8.392705028682457,0.25640827330551497,0.16041145074858082,1.598441209208897,0.10994481959863056,0.22653942844662026
ENSG00000004948,CALCR,8.46168131884512,-0.11060657165830161,0.1466443966499998,-0.7542502419801921,0.4506989741343746,0.6045371149559495
ENSG00000004961,HCCS,1468.1146359993136,-0.06942674832142025,0.06399092904752689,-1.0849467159611967,0.2779452556257967,0.4362751699554886
ENSG00000004975,DVL2,2685.326757075421,-0.103500737199769,0.05846049526716404,-1.770438938752937,0.07665404791102862,0.1746393698101939
ENSG00000005001,PRSS22,1021.6627989933179,0.4170174725049946,0.12829597905490445,3.250432909721445,0.0011522945308615003,0.00761592707339799
ENSG00000005007,UPF1,8644.16315902778,0.17688813528913994,0.06192926173099951,2.8562932989171457,0.004286189875899453,0.020640314989069722
ENSG00000005020,SKAP2,1363.6692461722691,0.2601654964556553,0.10576015099679824,2.4599576873101427,0.013895339694770132,0.050079287958485236
ENSG00000005022,SLC25A5,18689.009884221414,-0.008041509130594975,0.07489292183829623,-0.10737341971992576,0.9144927405700541,0.9498339442924946
ENSG00000005059,MCUB,1520.7073251232002,-0.026644824956380642,0.1044369576244698,-0.255128314367305,0.7986239959023405,0.8730147708172306
ENSG00000005073,HOXA11,16.1355213239671,-0.5476097329028637,0.23478256068313555,-2.332412302300094,0.019679011537483165,0.06461098166414743
ENSG00000005075,POLR2J,4839.874836690724,-0.13837679064491962,0.07836458761995155,-1.7658076798159406,0.07742811964427652,0.17586603260769676
ENSG00000005100,DHX33,1358.8611656468713,-0.03150341456221507,0.060177947678660415,-0.5235043031117931,0.6006233573003505,0.7309167687652173
ENSG00000005102,MEOX1,1095.1772931670548,-0.3097999487249105,0.19401387972517412,-1.5967927096955665,0.11031192155357462,0.2269377433036744
ENSG00000005108,THSD7A,319.0095753093385,-0.05502965112264114,0.16196428482807684,-0.33976411022377223,0.7340341775838692,0.8290300473492789
ENSG00000005156,LIG3,1729.1838526096751,-0.0761435628844189,0.059275364418422016,-1.284573509273179,0.19894136070567778,0.34637010078146957
ENSG00000005175,RPAP3,1825.640089785432,-0.07237043648072694,0.04770207466370888,-1.5171339400000026,0.1292328707226894,0.25427938346926315
ENSG00000005187,ACSM3,1420.2805922542389,-0.5988641611998797,0.11507446347262223,-5.204144717497272,1.9489209093125211e-7,7.874331886805491e-6
ENSG00000005189,REXO5,458.8761533782286,-0.22545973930794436,0.0804800803382215,-2.8014353161731287,0.0050875839154415885,0.023541379915484162
ENSG00000005194,CIAPIN1,2672.922390324143,-0.15614635391169085,0.05396266555549811,-2.893599719441241,0.003808533351245223,0.018961501291363512
ENSG00000005206,SPPL2B,2468.8668422421474,-0.04226543132735659,0.06531479231288546,-0.6471035094911932,0.5175649541043205,0.6628165883952619
ENSG00000005238,ATOSB,939.9008969147936,-0.017052767763646965,0.0601414946086503,-0.28354412996570627,0.7767597581789341,0.8586254519330845
ENSG00000005243,COPZ2,523.2079539804655,8.922871014732024e-4,0.12287512893928983,0.007261738882195305,0.9942060215835266,0.9970001627566641
ENSG00000005249,PRKAR2B,1077.7668538054063,-0.17794823819441505,0.10311673986158626,-1.7256968988088182,0.08440195626109119,0.18723794095320231
ENSG00000005302,MSL3,2056.144102977136,-0.1214115230880404,0.04756816842221531,-2.5523690971321638,0.010699310637627926,0.04123579493207616
ENSG00000005339,CREBBP,8809.373896389932,0.019121832297419733,0.0667908667796212,0.28629411803432475,0.7746528628049294,0.8573690759251351
ENSG00000005379,TSPOAP1,1813.087396219261,-0.18315036361552653,0.09451530553483913,-1.9377852357258243,0.052649429784268426,0.13300678074711483
ENSG00000005381,MPO,25.989794807307167,-0.014842320615311586,0.15310557746253206,-0.09694173694582611,0.9227726635871999,0.9544623645277832
ENSG00000005421,PON1,150.9120940459849,-1.2149127503798596,0.21967772237370636,-5.530432204286522,3.1944274069124426e-8,1.7910417295002623e-6
ENSG00000005436,GCFC2,1289.6696314432725,-0.15215916750320152,0.050660517566905365,-3.003505980811405,0.0026688830315025375,0.014473924583345012
ENSG00000005448,WDR54,1897.3471099224707,-0.25340701193255666,0.08800286989632182,-2.8795312270054514,0.003982668548772699,0.019603507913488957
ENSG00000005469,CROT,604.4575685572197,0.09224857164206296,0.06711527839053923,1.3744794606270545,0.16929288243726565,0.30925454696735055
ENSG00000005471,ABCB4,40.86543415886622,0.03968763414799479,0.1137037244686615,0.3490442756686771,0.727056070173974,0.823934647832608
ENSG00000005483,KMT2E,6135.673308820605,0.025228250512499346,0.060157868752721534,0.4193674250030346,0.6749476271264752,0.7876838517675566
ENSG00000005486,RHBDD2,11853.730375304887,0.10609537347552545,0.07261016154738223,1.461164267019186,0.14397036671580726,0.2745607558655615
ENSG00000005513,SOX8,17.97979272718167,-0.8123260796940431,0.1542160194973346,-5.267455886501357,1.3832738696007713e-7,6.044608261838191e-6
ENSG00000005700,IBTK,2087.5487907251113,0.006153407527515203,0.05574513390238737,0.11038465775847162,0.9121043201050232,0.9482049464083407
ENSG00000005801,ZNF195,1620.6076326658788,0.03954074182547996,0.06656136363360049,0.5940494555240693,0.552479035592478,0.6928135012432823
ENSG00000005810,MYCBP2,2440.0388142176002,0.14888720635907912,0.0639715165530465,2.3273984170067124,0.01994406994162667,0.06525782770269728
ENSG00000005812,FBXL3,3589.3283683954915,0.02924732289486514,0.05791410927402372,0.5050120473489432,0.6135503743823237,0.7414360980167587
ENSG00000005844,ITGAL,696.2780672235554,0.2317128569777394,0.1294490246709958,1.7899930692151187,0.07345502559885324,0.16907402702485144
ENSG00000005882,PDK2,2396.9965690009813,0.05593273914176688,0.07479966512855958,0.7477672399419735,0.4546005654514537,0.6081588358899046
ENSG00000005884,ITGA3,16139.711897204947,0.56574182579004,0.09424468904635765,6.002904052362669,1.9381916436951467e-9,1.8490957136865427e-7
ENSG00000005889,ZFX,2461.7627519963,-0.1430069861740066,0.04914864250639932,-2.9096833377521385,0.0036179511941485222,0.01823687597780757
ENSG00000005893,LAMP2,10778.920954560826,0.11505138339816919,0.059069470869557376,1.9477300491185405,0.051447272596705784,0.13080399068748053
ENSG00000005961,ITGA2B,215.77865392925625,-0.06487641862611172,0.10911295943912118,-0.5945803226271126,0.5521240364907123,0.6926066496581137
ENSG00000005981,ASB4,11.63191064020762,-0.8178492834196047,0.23344141876054061,-3.5034454800779704,4.5928066254022565e-4,0.0037783350938185066
ENSG00000006007,GDE1,5205.809521978348,0.010887866039220507,0.051992123811965926,0.20941375810300478,0.8341252534520607,0.8961520990578595
ENSG00000006015,REX1BD,2137.3967091235177,-0.10854996283500869,0.07754389221479702,-1.3998518740112333,0.1615576801247866,0.2991772405725469
ENSG00000006016,CRLF1,263.54845870966477,-1.0118656522979939,0.1640318592294839,-6.168714157427023,6.884755720826405e-10,7.512216691311303e-8
ENSG00000006025,OSBPL7,951.1846057411776,0.2828685404258895,0.07434104742266136,3.8050115008153997,1.417976020756309e-4,0.0015190099382846247
ENSG00000006042,TMEM98,4325.7283155184095,-0.1895861351994857,0.09476316274284394,-2.000631149405177,0.04543215416454286,0.11942653104245528
ENSG00000006047,YBX2,847.7009101282583,-0.14495298157906092,0.1303143275482329,-1.1123334195574914,0.26599481987739915,0.4225032782257642
ENSG00000006059,KRT33A,1.2121234251013473,-0.7023484154605901,0.3241683841558852,-2.1666160236121197,0.0302641445632744,0.08862322723426334
ENSG00000006062,MAP3K14,792.8231557670166,0.20039497890014266,0.061821805780642246,3.2414934563896334,0.0011890516389828562,0.007791046014219923
ENSG00000006071,ABCC8,7.44747733041474,-0.157560849238214,0.22830739395289748,-0.6901259153732037,0.49011500722964263,0.6400226215951375
ENSG00000006118,TMEM132A,5555.961433256288,-0.10697819767600802,0.09598366995235047,-1.1145458152320662,0.2650451009940932,0.42136205115288483
ENSG00000006125,AP2B1,9290.578028673996,0.13410600555858385,0.05037298537833195,2.6622604269206134,0.007761780024748497,0.032575412053615166
ENSG00000006128,TAC1,14.251103367505179,-2.430356448579876,0.3039951592135384,-7.994720885909555,1.2986773319419958e-15,5.916124585661762e-13
ENSG00000006194,ZNF263,1479.8949310905493,-0.08318022729222667,0.0486036079481768,-1.7114002602629192,0.0870072491856302,0.19136343930724847
ENSG00000006210,CX3CL1,2399.5859932869876,0.2592015991505133,0.11641310538326574,2.226567174693488,0.02597621482063968,0.07960622039382716
ENSG00000006282,SPATA20,3513.7350391813525,0.044483389859584097,0.07100485703462606,0.6264837606516331,0.5309976851882029,0.6742171955717553
ENSG00000006283,CACNA1G,182.09621943311066,-0.3527470612116265,0.16002560023137868,-2.2043164387547662,0.02750209765456525,0.08277416310433916
ENSG00000006327,TNFRSF12A,5176.140686544836,0.2821089691802421,0.0881998771325862,3.198518845509984,0.001381355042425158,0.008755148376720426
ENSG00000006377,DLX6,172.32567089734624,-0.5838603819497592,0.2647017565278475,-2.205729155742626,0.02740296922564174,0.082644307386568
ENSG00000006432,MAP3K9,924.5918630617668,0.14623069763175225,0.07903785862888432,1.8501348615524404,0.06429411445420213,0.15419417657073853
ENSG00000006451,RALA,4101.481508853805,-0.135517686581878,0.05032916757815418,-2.692627220019841,0.007089148353410673,0.03047380544841927
ENSG00000006453,BAIAP2L1,4134.005030002398,0.17339316564484192,0.0603165332919757,2.87472034915358,0.004043854898293655,0.01979772271808355
ENSG00000006459,KDM7A,1198.0744507969414,0.10909579939385965,0.0661516351449065,1.649177668169246,0.09911124161026895,0.21066196717862135
ENSG00000006468,ETV1,735.9756310220122,0.1500602765996287,0.12870268838981516,1.165945159942002,0.24363661865854644,0.3979871326935036
ENSG00000006530,AGK,2314.2308970343925,-0.04647999858504103,0.04698877232710237,-0.9891724402050852,0.32257877997636153,0.4836690964148161
ENSG00000006534,ALDH3B1,3334.520069674038,0.3963975906626945,0.10662582032191266,3.717651029234153,2.0108377526157958e-4,0.002009468011915794
ENSG00000006555,TTC22,1724.7607657221658,0.2585713569082317,0.08804660481145517,2.936755567826173,0.0033166540951506383,0.017029042243402348
ENSG00000006576,PHTF2,1735.0458009759934,-0.08840482469745832,0.05814648460967054,-1.5203812455887558,0.12841518522094844,0.25316255599871496
ENSG00000006606,CCL26,14.698327342355254,-0.35288915852662295,0.15759285539566356,-2.239245920385381,0.025139919485845395,0.07765716441279451
ENSG00000006607,FARP2,1963.4607802789888,-0.054300887959188006,0.0589157683374631,-0.9216698600645999,0.3567008064638416,0.5169650914963908
ENSG00000006611,USH1C,58.911075186809704,-0.20757880200236636,0.20397465689827024,-1.0176695730680583,0.3088350117537618,0.4690441393713159
ENSG00000006625,GGCT,2124.548700184258,-0.11564425278760299,0.06884904014002441,-1.679678504629941,0.09301988422020298,0.20121181508315988
ENSG00000006634,DBF4,1138.8002780486938,-0.2755231120846785,0.06586201195163906,-4.183338830993938,2.8725876053093387e-5,4.369306456089046e-4
ENSG00000006638,TBXA2R,132.2858727602337,-0.02976743580076192,0.09132454097179131,-0.3259522082892988,0.7444605143010918,0.8365390113329529
ENSG00000006652,IFRD1,2225.6679930534033,0.04885818372753195,0.06710915182158744,0.728040548887036,0.466588764792338,0.6199635753278389
ENSG00000006659,LGALS14,22.11212522633455,0.1427114813680386,0.26133085774230996,0.546095025290744,0.5850006192004653,0.7182240454838215
ENSG00000006695,COX10,1000.5679962751046,0.05911083162623857,0.04804030691928935,1.230442422558798,0.21853147558131303,0.370288315793443
ENSG00000006704,GTF2IRD1,3448.5080404359924,0.0924735919552968,0.06274132519730774,1.4738864960930866,0.14051215421000135,0.2699433288365466
ENSG00000006712,PAF1,3938.0873293276936,0.02576837306344463,0.08236728366368634,0.3128471878307826,0.7543967628098784,0.8434265717911851
ENSG00000006715,VPS41,2831.7957815810255,0.05769544546761177,0.04629899004522736,1.2461491149429336,0.21270965625179278,0.36319296816156
ENSG00000006740,ARHGAP44,886.9545734481208,0.1893539397694618,0.10722768227168902,1.7659053684447332,0.07741172640223044,0.17586291964860282
ENSG00000006744,ELAC2,3404.3952378421336,-0.06049151903730164,0.04621082829168304,-1.309033429469794,0.1905230271907789,0.336047875469013
ENSG00000006747,SCIN,296.2794986925966,-0.11088663273451894,0.09550040854063627,-1.1611116060025617,0.245596515510169,0.4002557647461139
ENSG00000006756,ARSD,4170.08303693476,-0.0706270589468604,0.08031282660836916,-0.8793994923284217,0.3791847072900239,0.5389628499406253
ENSG00000006757,PNPLA4,1726.3025528759654,-0.34464042855854904,0.0936056065139357,-3.681835323691216,2.3156096916714266e-4,0.0022408412002993486
ENSG00000006788,MYH13,7.056614902760312,-0.10086492412648174,0.23413659936984196,-0.43079520415838785,0.6666172870031265,0.7812142391003261
ENSG00000006831,ADIPOR2,3544.154976659601,-0.0354078477245341,0.05437618255251335,-0.6511646471382808,0.5149402087934312,0.6611174864111817
ENSG00000006837,CDKL3,71.42940730457813,-0.03169736857459859,0.07489223645006145,-0.42323971184562725,0.672120375641486,0.785390373537204
ENSG00000007001,UPP2,30.552640150636975,-0.27832715064699015,0.13348495493309756,-2.08508255320974,0.03706180765412461,0.10279151584070909
ENSG00000007038,PRSS21,2939.108580131717,-0.02743835684455393,0.17224168666512493,-0.15930148720559167,0.8734313491014747,0.922861303683583
ENSG00000007047,MARK4,3116.6313678422316,-0.03381489833158655,0.06320139892467372,-0.5350340167610638,0.5926263351842527,0.7245110419139519
ENSG00000007062,PROM1,1315.9206658611838,0.4846708536721499,0.20923845141469988,2.31635653196246,0.020538810041580015,0.06674496103874729
ENSG00000007080,CCDC124,5603.480016645189,-0.016359989262768066,0.06807164581878532,-0.24033485698759613,0.8100706747759681,0.880629270717557
ENSG00000007129,CEACAM21,50.26357076361474,0.19309336700773294,0.12853744970820302,1.50223430950342,0.13303660700052164,0.2594662370505732
ENSG00000007168,PAFAH1B1,5005.721251624984,0.022439686596621586,0.05313567505837593,0.4223092408625446,0.6727993140268089,0.7858832980683551
ENSG00000007171,NOS2,25.95838518114516,-0.25603456552079384,0.13890760807212374,-1.843200448659769,0.06529974942498742,0.15586743961515862
ENSG00000007174,DNAH9,173.6584144339853,-0.346327904007552,0.20810439321686047,-1.6642027525418561,0.09607191820378415,0.205970222922919
ENSG00000007202,BLTP2,7534.3363709318155,0.4086618982363179,0.07875551808507313,5.188993840341117,2.1143338958924482e-7,8.430501586641617e-6
ENSG00000007216,SLC13A2,95.4059965430464,-0.8327901483009442,0.3245676857237123,-2.565844305923466,0.010292501565403584,0.04010048396937869
ENSG00000007237,GAS7,1687.57664161752,-0.07572973017968433,0.09883831853385869,-0.7661980829200556,0.44355844889958945,0.5984393644193928
ENSG00000007255,TRAPPC6A,1461.3963744607042,-0.12591094383773088,0.09188376700345505,-1.3703284915712732,0.17058438298704376,0.31065247119627337
ENSG00000007264,MATK,203.21909925385407,0.09433186770505286,0.14273955120510964,0.6608670610817786,0.5086975715560862,0.6558290044499082
ENSG00000007306,CEACAM7,3.493076222146805,1.3366118168442516,0.3551013343145803,3.76402927188148,1.6719729931168975e-4,0.001739525042412746
ENSG00000007312,CD79B,119.81455458901354,-0.010930645008604566,0.13982470674512307,-0.07817391692105813,0.9376897097904575,0.9644173331716271
ENSG00000007314,SCN4A,36.506611489018546,0.04658944583316988,0.17710064208850346,0.2630676280094314,0.7924984544896313,0.8690964635116791
ENSG00000007341,ST7L,838.9369629221118,-0.10657069356309364,0.052434178468044317,-2.032466163802728,0.04210648585185457,0.11299917307695051
ENSG00000007350,TKTL1,801.0064198197925,0.4467217954404185,0.3424739583169544,1.3043963915848584,0.1920984648744083,0.33806325470321835
ENSG00000007372,PAX6,419.4975216763695,-0.07562554369330578,0.1832386234361213,-0.4127161745442251,0.6798145729988995,0.7905142675394587
ENSG00000007376,RPUSD1,3025.9028328972804,-0.003034435721246271,0.06720560656080955,-0.04515152643553074,0.9639865311144052,0.9800135332496481
ENSG00000007384,RHBDF1,1567.2695902778496,0.10544431890419828,0.07801814437739238,1.351535847791239,0.17652384468490293,0.318667540461113
ENSG00000007392,LUC7L,1885.7686256503275,-0.28452031278715395,0.07313813345344874,-3.8901773856212314,1.0017097076969346e-4,0.0011605259555173772
ENSG00000007402,CACNA2D2,914.5936255145224,-0.3566930702084832,0.1647057543977509,-2.1656381801154234,0.0303388464326653,0.08868053572281473
ENSG00000007516,BAIAP3,849.5706871634721,-0.21364086575733082,0.14655300524093448,-1.4577719877262378,0.14490340190286854,0.27602234888919824
ENSG00000007520,TSR3,2827.0838781416564,-0.04656861188484145,0.059915316322064954,-0.7772405245182971,0.43701687740511674,0.5925090431604194
ENSG00000007541,PIGQ,3893.379644692107,0.019455949453816658,0.06374890261237207,0.30519661761268885,0.7602164083529768,0.8471540724686853
ENSG00000007545,CRAMP1,1147.218102025113,-0.035025981351828286,0.06062139745409265,-0.5777824798307025,0.5634109853023788,0.7011661640609169
ENSG00000007866,TEAD3,4673.531288407287,0.024485954410462262,0.06780027381588252,0.36114831153862265,0.7179885794995784,0.8176992434775824
ENSG00000007908,SELE,38.535407487866365,-0.12485561354137283,0.16937539764431409,-0.7371531832714444,0.46102920014299203,0.6145482139726117
ENSG00000007923,DNAJC11,2348.747311002128,0.18297601044249195,0.061983750652577996,2.9519996533943482,0.0031572328526461874,0.016348706178152553
ENSG00000007933,FMO3,89.17098500702191,0.7782234983690488,0.18637649974329756,4.175545197173042,2.9727322150228726e-5,4.5028367765708046e-4
ENSG00000007944,MYLIP,2985.4049060438906,-0.197938017628467,0.06780049556927277,-2.919418449179782,0.0035068513659104877,0.017790046099560385
ENSG00000007952,NOX1,36.10212647497791,-0.3604104051819783,0.09655084810711363,-3.7328559225304634,1.8932089841014986e-4,0.0019144314155548007
ENSG00000007968,E2F2,851.4440591517451,-0.031927042112415815,0.08946141183027374,-0.3568805975585074,0.7211811954031365,0.8198492571361878
ENSG00000008018,PSMB1,7337.260987786431,-0.2098809210358,0.0714517622964785,-2.937379209275906,0.003309990881142606,0.01699962058516927
ENSG00000008056,SYN1,415.23339672284914,-0.26617108167872006,0.11965482763118954,-2.224490954089505,0.026115430454211115,0.0799253230998715
ENSG00000008083,JARID2,1744.7296796968735,-0.34850361391194173,0.08066132342155566,-4.32057892343989,1.556203832031733e-5,2.7058345636719693e-4
ENSG00000008086,CDKL5,578.5426300476141,-0.007206464043370535,0.07143541761365096,-0.10088082752376062,0.9196450628744142,0.9531019821721732
